EAR,MAR,TIME
0.3111587354857131,0.2,21:43:58.384792
0.3353219840706067,0.1,21:43:58.661603
0.31961899591199516,0.15500938466242947,21:43:58.922893
0.3236431397216861,0.11380711874576983,21:43:59.202741
0.3230403247669839,0.13333333333333333,21:43:59.467588
0.2917186232752062,0.1,21:43:59.745429
0.2869753468157644,0.15500938466242947,21:44:00.002282
0.2931944689921395,0.5360920843432739,21:44:00.338090
0.31431071324472726,0.6,21:44:00.630922
0.32203082405877914,0.3,21:44:00.876781
0.27560200921222544,0.5,21:44:01.118643
0.29712058731909263,0.4333333333333333,21:44:01.357507
0.3067290006208673,0.5033006504530928,21:44:01.572406
0.2868381506925055,0.5,21:44:01.841231
0.3097335689911294,0.43743685418725536,21:44:02.125071
0.33071145837489396,0.5,21:44:02.344721
0.32621159194520233,0.03333333333333333,21:43:51.684584
0.28589324021825024,0.03333333333333333,21:43:52.769368
0.27948322034003487,0.06666666666666667,21:43:53.268084
0.31533950337213623,0.3,21:43:53.793782
0.3348277592197427,0.20786893258332634,21:43:54.311489
0.3245303790131808,0.23333333333333334,21:43:54.770223
0.3152479702165244,0.20786893258332634,21:43:55.155470
0.3245303790131808,0.23333333333333334,21:43:55.409324
0.30388851099109876,0.21573786516665266,21:43:55.667198
0.2981551189478203,0.20786893258332634,21:43:55.917036
0.3262499239418505,0.2,21:43:56.225858
0.28981603556544083,0.23333333333333334,21:43:56.497700
0.28791486004390215,0.23874258867227932,21:43:56.786537
0.2866497107792894,0.2,21:43:57.184308
0.3227894859142101,0.23333333333333334,21:43:57.494131
0.3219022466227154,0.2,21:43:57.827940
0.29417529904228595,0.23333333333333334,21:43:58.115768
0.3111587354857131,0.2,21:43:58.384792
0.3353219840706067,0.1,21:43:58.661603
0.31961899591199516,0.15500938466242947,21:43:58.922893
0.3236431397216861,0.11380711874576983,21:43:59.202741
0.3230403247669839,0.13333333333333333,21:43:59.467588
0.2917186232752062,0.1,21:43:59.745429
0.2869753468157644,0.15500938466242947,21:44:00.002282
0.2931944689921395,0.5360920843432739,21:44:00.338090
0.31431071324472726,0.6,21:44:00.630922
0.32203082405877914,0.3,21:44:00.876781
0.27560200921222544,0.5,21:44:01.118643
0.29712058731909263,0.4333333333333333,21:44:01.357507
0.3067290006208673,0.5033006504530928,21:44:01.572406
0.2868381506925055,0.5,21:44:01.841231
0.3097335689911294,0.43743685418725536,21:44:02.125071
0.33071145837489396,0.5,21:44:02.344721
0.33370847251889774,0.6384610114054564,21:44:02.558598
0.32621159194520233,0.03333333333333333,21:43:51.684584
0.28589324021825024,0.03333333333333333,21:43:52.769368
0.27948322034003487,0.06666666666666667,21:43:53.268084
0.31533950337213623,0.3,21:43:53.793782
0.3348277592197427,0.20786893258332634,21:43:54.311489
0.3245303790131808,0.23333333333333334,21:43:54.770223
0.3152479702165244,0.20786893258332634,21:43:55.155470
0.3245303790131808,0.23333333333333334,21:43:55.409324
0.30388851099109876,0.21573786516665266,21:43:55.667198
0.2981551189478203,0.20786893258332634,21:43:55.917036
0.3262499239418505,0.2,21:43:56.225858
0.28981603556544083,0.23333333333333334,21:43:56.497700
0.28791486004390215,0.23874258867227932,21:43:56.786537
0.2866497107792894,0.2,21:43:57.184308
0.3227894859142101,0.23333333333333334,21:43:57.494131
0.3219022466227154,0.2,21:43:57.827940
0.29417529904228595,0.23333333333333334,21:43:58.115768
0.3111587354857131,0.2,21:43:58.384792
0.3353219840706067,0.1,21:43:58.661603
0.31961899591199516,0.15500938466242947,21:43:58.922893
0.3236431397216861,0.11380711874576983,21:43:59.202741
0.3230403247669839,0.13333333333333333,21:43:59.467588
0.2917186232752062,0.1,21:43:59.745429
0.2869753468157644,0.15500938466242947,21:44:00.002282
0.2931944689921395,0.5360920843432739,21:44:00.338090
0.31431071324472726,0.6,21:44:00.630922
0.32203082405877914,0.3,21:44:00.876781
0.27560200921222544,0.5,21:44:01.118643
0.29712058731909263,0.4333333333333333,21:44:01.357507
0.3067290006208673,0.5033006504530928,21:44:01.572406
0.2868381506925055,0.5,21:44:01.841231
0.3097335689911294,0.43743685418725536,21:44:02.125071
0.33071145837489396,0.5,21:44:02.344721
0.33370847251889774,0.6384610114054564,21:44:02.558598
0.28711697049415646,0.5,21:44:02.857422
0.32621159194520233,0.03333333333333333,21:43:51.684584
0.28589324021825024,0.03333333333333333,21:43:52.769368
0.27948322034003487,0.06666666666666667,21:43:53.268084
0.31533950337213623,0.3,21:43:53.793782
0.3348277592197427,0.20786893258332634,21:43:54.311489
0.3245303790131808,0.23333333333333334,21:43:54.770223
0.3152479702165244,0.20786893258332634,21:43:55.155470
0.3245303790131808,0.23333333333333334,21:43:55.409324
0.30388851099109876,0.21573786516665266,21:43:55.667198
0.2981551189478203,0.20786893258332634,21:43:55.917036
0.3262499239418505,0.2,21:43:56.225858
0.28981603556544083,0.23333333333333334,21:43:56.497700
0.28791486004390215,0.23874258867227932,21:43:56.786537
0.2866497107792894,0.2,21:43:57.184308
0.3227894859142101,0.23333333333333334,21:43:57.494131
0.3219022466227154,0.2,21:43:57.827940
0.29417529904228595,0.23333333333333334,21:43:58.115768
0.3111587354857131,0.2,21:43:58.384792
0.3353219840706067,0.1,21:43:58.661603
0.31961899591199516,0.15500938466242947,21:43:58.922893
0.3236431397216861,0.11380711874576983,21:43:59.202741
0.3230403247669839,0.13333333333333333,21:43:59.467588
0.2917186232752062,0.1,21:43:59.745429
0.2869753468157644,0.15500938466242947,21:44:00.002282
0.2931944689921395,0.5360920843432739,21:44:00.338090
0.31431071324472726,0.6,21:44:00.630922
0.32203082405877914,0.3,21:44:00.876781
0.27560200921222544,0.5,21:44:01.118643
0.29712058731909263,0.4333333333333333,21:44:01.357507
0.3067290006208673,0.5033006504530928,21:44:01.572406
0.2868381506925055,0.5,21:44:01.841231
0.3097335689911294,0.43743685418725536,21:44:02.125071
0.33071145837489396,0.5,21:44:02.344721
0.33370847251889774,0.6384610114054564,21:44:02.558598
0.28711697049415646,0.5,21:44:02.857422
0.2863636363636364,0.40410352085392204,21:44:03.055328
0.32621159194520233,0.03333333333333333,21:43:51.684584
0.28589324021825024,0.03333333333333333,21:43:52.769368
0.27948322034003487,0.06666666666666667,21:43:53.268084
0.31533950337213623,0.3,21:43:53.793782
0.3348277592197427,0.20786893258332634,21:43:54.311489
0.3245303790131808,0.23333333333333334,21:43:54.770223
0.3152479702165244,0.20786893258332634,21:43:55.155470
0.3245303790131808,0.23333333333333334,21:43:55.409324
0.30388851099109876,0.21573786516665266,21:43:55.667198
0.2981551189478203,0.20786893258332634,21:43:55.917036
0.3262499239418505,0.2,21:43:56.225858
0.28981603556544083,0.23333333333333334,21:43:56.497700
0.28791486004390215,0.23874258867227932,21:43:56.786537
0.2866497107792894,0.2,21:43:57.184308
0.3227894859142101,0.23333333333333334,21:43:57.494131
0.3219022466227154,0.2,21:43:57.827940
0.29417529904228595,0.23333333333333334,21:43:58.115768
0.3111587354857131,0.2,21:43:58.384792
0.3353219840706067,0.1,21:43:58.661603
0.31961899591199516,0.15500938466242947,21:43:58.922893
0.3236431397216861,0.11380711874576983,21:43:59.202741
0.3230403247669839,0.13333333333333333,21:43:59.467588
0.2917186232752062,0.1,21:43:59.745429
0.2869753468157644,0.15500938466242947,21:44:00.002282
0.2931944689921395,0.5360920843432739,21:44:00.338090
0.31431071324472726,0.6,21:44:00.630922
0.32203082405877914,0.3,21:44:00.876781
0.27560200921222544,0.5,21:44:01.118643
0.29712058731909263,0.4333333333333333,21:44:01.357507
0.3067290006208673,0.5033006504530928,21:44:01.572406
0.2868381506925055,0.5,21:44:01.841231
0.3097335689911294,0.43743685418725536,21:44:02.125071
0.33071145837489396,0.5,21:44:02.344721
0.33370847251889774,0.6384610114054564,21:44:02.558598
0.28711697049415646,0.5,21:44:02.857422
0.2863636363636364,0.40410352085392204,21:44:03.055328
0.25749079527411645,0.13333333333333333,21:44:03.266186
0.32621159194520233,0.03333333333333333,21:43:51.684584
0.28589324021825024,0.03333333333333333,21:43:52.769368
0.27948322034003487,0.06666666666666667,21:43:53.268084
0.31533950337213623,0.3,21:43:53.793782
0.3348277592197427,0.20786893258332634,21:43:54.311489
0.3245303790131808,0.23333333333333334,21:43:54.770223
0.3152479702165244,0.20786893258332634,21:43:55.155470
0.3245303790131808,0.23333333333333334,21:43:55.409324
0.30388851099109876,0.21573786516665266,21:43:55.667198
0.2981551189478203,0.20786893258332634,21:43:55.917036
0.3262499239418505,0.2,21:43:56.225858
0.28981603556544083,0.23333333333333334,21:43:56.497700
0.28791486004390215,0.23874258867227932,21:43:56.786537
0.2866497107792894,0.2,21:43:57.184308
0.3227894859142101,0.23333333333333334,21:43:57.494131
0.3219022466227154,0.2,21:43:57.827940
0.29417529904228595,0.23333333333333334,21:43:58.115768
0.3111587354857131,0.2,21:43:58.384792
0.3353219840706067,0.1,21:43:58.661603
0.31961899591199516,0.15500938466242947,21:43:58.922893
0.3236431397216861,0.11380711874576983,21:43:59.202741
0.3230403247669839,0.13333333333333333,21:43:59.467588
0.2917186232752062,0.1,21:43:59.745429
0.2869753468157644,0.15500938466242947,21:44:00.002282
0.2931944689921395,0.5360920843432739,21:44:00.338090
0.31431071324472726,0.6,21:44:00.630922
0.32203082405877914,0.3,21:44:00.876781
0.27560200921222544,0.5,21:44:01.118643
0.29712058731909263,0.4333333333333333,21:44:01.357507
0.3067290006208673,0.5033006504530928,21:44:01.572406
0.2868381506925055,0.5,21:44:01.841231
0.3097335689911294,0.43743685418725536,21:44:02.125071
0.33071145837489396,0.5,21:44:02.344721
0.33370847251889774,0.6384610114054564,21:44:02.558598
0.28711697049415646,0.5,21:44:02.857422
0.2863636363636364,0.40410352085392204,21:44:03.055328
0.25749079527411645,0.13333333333333333,21:44:03.266186
0.3186163177318576,0.03333333333333333,21:44:03.518136
0.32621159194520233,0.03333333333333333,21:43:51.684584
0.28589324021825024,0.03333333333333333,21:43:52.769368
0.27948322034003487,0.06666666666666667,21:43:53.268084
0.31533950337213623,0.3,21:43:53.793782
0.3348277592197427,0.20786893258332634,21:43:54.311489
0.3245303790131808,0.23333333333333334,21:43:54.770223
0.3152479702165244,0.20786893258332634,21:43:55.155470
0.3245303790131808,0.23333333333333334,21:43:55.409324
0.30388851099109876,0.21573786516665266,21:43:55.667198
0.2981551189478203,0.20786893258332634,21:43:55.917036
0.3262499239418505,0.2,21:43:56.225858
0.28981603556544083,0.23333333333333334,21:43:56.497700
0.28791486004390215,0.23874258867227932,21:43:56.786537
0.2866497107792894,0.2,21:43:57.184308
0.3227894859142101,0.23333333333333334,21:43:57.494131
0.3219022466227154,0.2,21:43:57.827940
0.29417529904228595,0.23333333333333334,21:43:58.115768
0.3111587354857131,0.2,21:43:58.384792
0.3353219840706067,0.1,21:43:58.661603
0.31961899591199516,0.15500938466242947,21:43:58.922893
0.3236431397216861,0.11380711874576983,21:43:59.202741
0.3230403247669839,0.13333333333333333,21:43:59.467588
0.2917186232752062,0.1,21:43:59.745429
0.2869753468157644,0.15500938466242947,21:44:00.002282
0.2931944689921395,0.5360920843432739,21:44:00.338090
0.31431071324472726,0.6,21:44:00.630922
0.32203082405877914,0.3,21:44:00.876781
0.27560200921222544,0.5,21:44:01.118643
0.29712058731909263,0.4333333333333333,21:44:01.357507
0.3067290006208673,0.5033006504530928,21:44:01.572406
0.2868381506925055,0.5,21:44:01.841231
0.3097335689911294,0.43743685418725536,21:44:02.125071
0.33071145837489396,0.5,21:44:02.344721
0.33370847251889774,0.6384610114054564,21:44:02.558598
0.28711697049415646,0.5,21:44:02.857422
0.2863636363636364,0.40410352085392204,21:44:03.055328
0.25749079527411645,0.13333333333333333,21:44:03.266186
0.3186163177318576,0.03333333333333333,21:44:03.518136
0.30167916575027215,0.4333333333333333,21:44:03.774989
0.32621159194520233,0.03333333333333333,21:43:51.684584
0.28589324021825024,0.03333333333333333,21:43:52.769368
0.27948322034003487,0.06666666666666667,21:43:53.268084
0.31533950337213623,0.3,21:43:53.793782
0.3348277592197427,0.20786893258332634,21:43:54.311489
0.3245303790131808,0.23333333333333334,21:43:54.770223
0.3152479702165244,0.20786893258332634,21:43:55.155470
0.3245303790131808,0.23333333333333334,21:43:55.409324
0.30388851099109876,0.21573786516665266,21:43:55.667198
0.2981551189478203,0.20786893258332634,21:43:55.917036
0.3262499239418505,0.2,21:43:56.225858
0.28981603556544083,0.23333333333333334,21:43:56.497700
0.28791486004390215,0.23874258867227932,21:43:56.786537
0.2866497107792894,0.2,21:43:57.184308
0.3227894859142101,0.23333333333333334,21:43:57.494131
0.3219022466227154,0.2,21:43:57.827940
0.29417529904228595,0.23333333333333334,21:43:58.115768
0.3111587354857131,0.2,21:43:58.384792
0.3353219840706067,0.1,21:43:58.661603
0.31961899591199516,0.15500938466242947,21:43:58.922893
0.3236431397216861,0.11380711874576983,21:43:59.202741
0.3230403247669839,0.13333333333333333,21:43:59.467588
0.2917186232752062,0.1,21:43:59.745429
0.2869753468157644,0.15500938466242947,21:44:00.002282
0.2931944689921395,0.5360920843432739,21:44:00.338090
0.31431071324472726,0.6,21:44:00.630922
0.32203082405877914,0.3,21:44:00.876781
0.27560200921222544,0.5,21:44:01.118643
0.29712058731909263,0.4333333333333333,21:44:01.357507
0.3067290006208673,0.5033006504530928,21:44:01.572406
0.2868381506925055,0.5,21:44:01.841231
0.3097335689911294,0.43743685418725536,21:44:02.125071
0.33071145837489396,0.5,21:44:02.344721
0.33370847251889774,0.6384610114054564,21:44:02.558598
0.28711697049415646,0.5,21:44:02.857422
0.2863636363636364,0.40410352085392204,21:44:03.055328
0.25749079527411645,0.13333333333333333,21:44:03.266186
0.3186163177318576,0.03333333333333333,21:44:03.518136
0.30167916575027215,0.4333333333333333,21:44:03.774989
0.3044198709239994,0.5666666666666667,21:44:04.008855
0.32621159194520233,0.03333333333333333,21:43:51.684584
0.28589324021825024,0.03333333333333333,21:43:52.769368
0.27948322034003487,0.06666666666666667,21:43:53.268084
0.31533950337213623,0.3,21:43:53.793782
0.3348277592197427,0.20786893258332634,21:43:54.311489
0.3245303790131808,0.23333333333333334,21:43:54.770223
0.3152479702165244,0.20786893258332634,21:43:55.155470
0.3245303790131808,0.23333333333333334,21:43:55.409324
0.30388851099109876,0.21573786516665266,21:43:55.667198
0.2981551189478203,0.20786893258332634,21:43:55.917036
0.3262499239418505,0.2,21:43:56.225858
0.28981603556544083,0.23333333333333334,21:43:56.497700
0.28791486004390215,0.23874258867227932,21:43:56.786537
0.2866497107792894,0.2,21:43:57.184308
0.3227894859142101,0.23333333333333334,21:43:57.494131
0.3219022466227154,0.2,21:43:57.827940
0.29417529904228595,0.23333333333333334,21:43:58.115768
0.3111587354857131,0.2,21:43:58.384792
0.3353219840706067,0.1,21:43:58.661603
0.31961899591199516,0.15500938466242947,21:43:58.922893
0.3236431397216861,0.11380711874576983,21:43:59.202741
0.3230403247669839,0.13333333333333333,21:43:59.467588
0.2917186232752062,0.1,21:43:59.745429
0.2869753468157644,0.15500938466242947,21:44:00.002282
0.2931944689921395,0.5360920843432739,21:44:00.338090
0.31431071324472726,0.6,21:44:00.630922
0.32203082405877914,0.3,21:44:00.876781
0.27560200921222544,0.5,21:44:01.118643
0.29712058731909263,0.4333333333333333,21:44:01.357507
0.3067290006208673,0.5033006504530928,21:44:01.572406
0.2868381506925055,0.5,21:44:01.841231
0.3097335689911294,0.43743685418725536,21:44:02.125071
0.33071145837489396,0.5,21:44:02.344721
0.33370847251889774,0.6384610114054564,21:44:02.558598
0.28711697049415646,0.5,21:44:02.857422
0.2863636363636364,0.40410352085392204,21:44:03.055328
0.25749079527411645,0.13333333333333333,21:44:03.266186
0.3186163177318576,0.03333333333333333,21:44:03.518136
0.30167916575027215,0.4333333333333333,21:44:03.774989
0.3044198709239994,0.5666666666666667,21:44:04.008855
0.29367960127625703,0.3374368541872554,21:44:04.262713
0.32621159194520233,0.03333333333333333,21:43:51.684584
0.28589324021825024,0.03333333333333333,21:43:52.769368
0.27948322034003487,0.06666666666666667,21:43:53.268084
0.31533950337213623,0.3,21:43:53.793782
0.3348277592197427,0.20786893258332634,21:43:54.311489
0.3245303790131808,0.23333333333333334,21:43:54.770223
0.3152479702165244,0.20786893258332634,21:43:55.155470
0.3245303790131808,0.23333333333333334,21:43:55.409324
0.30388851099109876,0.21573786516665266,21:43:55.667198
0.2981551189478203,0.20786893258332634,21:43:55.917036
0.3262499239418505,0.2,21:43:56.225858
0.28981603556544083,0.23333333333333334,21:43:56.497700
